"","CHOW_BAS_1","CHOW_BAS_2","CHOW_BAS_3","CHOW_BAS_4","CHOW_BAS_5","CHOW_BAS_6","CHOW_BAS_7","CHOW_BAS_8","CHOW_BAS_9","CHOW_BAS_10","CHOW_BAS_11","CHOW_BAS_12","CHOW_INS_1","CHOW_INS_2","CHOW_INS_3","CHOW_INS_4","CHOW_INS_5","CHOW_INS_6","CHOW_INS_7","CHOW_INS_8","CHOW_INS_9","CHOW_INS_10","CHOW_INS_11","CHOW_INS_12","HFD_BAS_1","HFD_BAS_2","HFD_BAS_3","HFD_BAS_4","HFD_BAS_5","HFD_BAS_6","HFD_BAS_7","HFD_BAS_8","HFD_BAS_9","HFD_BAS_10","HFD_BAS_11","HFD_BAS_12","HFD_INS_1","HFD_INS_2","HFD_INS_3","HFD_INS_4","HFD_INS_5","HFD_INS_6","HFD_INS_7","HFD_INS_8","HFD_INS_9","HFD_INS_10","HFD_INS_11","HFD_INS_12","REV_BAS_1","REV_BAS_2","REV_BAS_3","REV_BAS_4","REV_BAS_5","REV_BAS_6","REV_BAS_7","REV_BAS_8","REV_BAS_9","REV_BAS_10","REV_BAS_11","REV_BAS_12","REV_INS_1","REV_INS_2","REV_INS_3","REV_INS_4","REV_INS_5","REV_INS_6","REV_INS_7","REV_INS_8","REV_INS_9","REV_INS_10","REV_INS_11","REV_INS_12"
"CHOW_INS_6",0.841082851725684,0.882215172782577,0.873223703643594,0.876226650454381,0.878100522183863,0.892778324057209,0.877979927023107,0.848829895192204,0.872314615351717,0.852933718523832,0.865752852809028,0.85150443954413,0.865382993215904,0.896359631286822,0.897436300856338,0.887402142099484,0.872695348559266,1,0.89268996112128,0.85785550803376,0.88193213184408,0.87943575445912,0.86886811449079,0.884618933031781,0.822456214160752,0.884688037403948,0.892577434045294,0.883878113337782,0.870081507008654,0.887943938718784,0.872394637251848,0.861383255627923,0.855431322406353,0.891640157205447,0.862904302032412,0.865384927700102,0.884358468559498,0.894912570229482,0.875032801996479,0.885439828888805,0.897627799590965,0.90567599028034,0.827603441142786,0.819108472592449,0.869783986370846,0.86828563741684,0.833684054536643,0.877422041514116,0.87669533562633,0.889525351696736,0.901529261667835,0.889834629896321,0.868119757635051,0.88044355948496,0.839684114407626,0.839403793926113,0.869470897006633,0.846350516209828,0.87469662716515,0.870294646950035,0.875273417383232,0.903904563744743,0.866435606470899,0.86709156310603,0.884262307156952,0.843431084711834,0.879294760819919,0.84047351439158,0.886850362080216,0.874587509044871,0.874569382934732,0.867310903779044
"CHOW_INS_7",0.836942252835848,0.879445308419518,0.918916113650254,0.902872757780061,0.882127660238217,0.878581982528888,0.899686443276636,0.855706719772799,0.873845906405139,0.855510722305852,0.866958248777258,0.87481301535025,0.836851013076321,0.88787844065189,0.893270168753568,0.887302235874518,0.841331992367247,0.89268996112128,1,0.859931787060504,0.891308310563937,0.895656528578004,0.875706246816484,0.884705051575801,0.805434990812892,0.87281876361165,0.890680084769572,0.905647313355037,0.862953301282341,0.881086663496213,0.891537744139925,0.823488899471825,0.838496774778809,0.887514073081251,0.857579474340286,0.860753505461461,0.846724628753325,0.852727982838497,0.893193318849789,0.893285065153271,0.874056418486132,0.893622943988455,0.823760701436271,0.803292481058908,0.855080756532979,0.855015829805472,0.808256505158073,0.879418966150704,0.851470138534839,0.865073743072852,0.890884839088746,0.888328159147101,0.835101087038018,0.858283851850435,0.844610444579245,0.826763791661234,0.857139104449621,0.851072928582796,0.840014277507433,0.854929628056321,0.8499635210644,0.894704648266755,0.883168919591564,0.881273678993662,0.857855808004427,0.827419504196816,0.870343579802444,0.810776909208238,0.878534878740333,0.879101182643036,0.865734205682351,0.881773237721884
"CHOW_INS_8",0.842563529296189,0.844758144774049,0.868731820947801,0.852036801436653,0.887819298732149,0.874229210484021,0.877133808576139,0.900261430542316,0.89155270515547,0.873844901390749,0.881495240933626,0.850872691208773,0.835426066409523,0.86447335472395,0.855198045342451,0.852553660037168,0.865638777885995,0.85785550803376,0.859931787060504,1,0.888303071451431,0.88318316959028,0.873432301062455,0.865142110157707,0.809185752187041,0.836699063334776,0.843746810866464,0.851037667151244,0.889317566681416,0.85306420705803,0.859879373240624,0.852168057387883,0.846049032984501,0.868092164020693,0.878125952389187,0.848907134794824,0.833748282306931,0.832050978328607,0.865939941454208,0.845785800279205,0.852000708602787,0.863423866222252,0.833874212379725,0.856786189975964,0.868762372283757,0.853301447797383,0.84126450813149,0.858784457772217,0.850883430120873,0.844643802527456,0.860066543226926,0.858284843779356,0.87586746985721,0.874689356373578,0.863124007768658,0.857874536552154,0.872832954909283,0.876303066277398,0.858847189769575,0.846111091897807,0.857232850577286,0.864216370438571,0.869572544213788,0.860686423909728,0.855414478963368,0.879653207499944,0.86013295611146,0.862305868075321,0.883971546763198,0.873176113132245,0.879565002410981,0.875317338316544
"CHOW_INS_9",0.840059202120503,0.874990359970114,0.881667987478411,0.877389633333166,0.875447114952053,0.890441634718883,0.897052109328725,0.891276776964295,0.917309893018338,0.890849413162768,0.884328329531453,0.872176826866584,0.832184894965377,0.883688871605939,0.882536069875886,0.880146954753346,0.862074970364239,0.88193213184408,0.891308310563937,0.888303071451431,1,0.898306082698146,0.882652941003061,0.871925906086053,0.813858637039646,0.856217837370768,0.868361127079952,0.864704970655779,0.880881590975509,0.875805228487843,0.896980394314015,0.836405803887348,0.862319783058738,0.894124514417469,0.876521864411378,0.862602042519602,0.861084862856164,0.843193264330909,0.877057241535513,0.870097369286573,0.858063637515085,0.892062971312043,0.844702090264737,0.830936815331534,0.884657043631448,0.874610681194085,0.824225607339421,0.868578205846748,0.862486513656883,0.8632764486929,0.885817818430484,0.881031348605621,0.84743737081048,0.887666812948069,0.859389090949781,0.84642057728663,0.871289815565671,0.873257092409535,0.850977348304211,0.85151709151666,0.860678774586814,0.884582931917694,0.87743123765195,0.871724710683866,0.86734286076075,0.846295948224525,0.870562895939676,0.840950281183236,0.905434405029506,0.888118251810804,0.877972376692528,0.876879834034267
"CHOW_INS_10",0.840695892731047,0.887440908264889,0.906408671459229,0.902635718371335,0.893293289589357,0.887024398186056,0.928599571336553,0.880438139859008,0.900372349929363,0.914852623062194,0.888426142612623,0.901491826525012,0.82880509293449,0.895181960630212,0.913204130812223,0.906451331000006,0.863958205427625,0.87943575445912,0.895656528578004,0.88318316959028,0.898306082698146,1,0.887054047535993,0.891362351598902,0.80745512157323,0.859639510344571,0.898752228088629,0.894142449167861,0.887452986152331,0.897583488175243,0.9093368755604,0.849270486609818,0.867197683980303,0.91101015608214,0.881419450879502,0.882306598324511,0.842833970562147,0.849700626381264,0.908903041647167,0.89458029510457,0.876078555348717,0.897261366211907,0.864697599041401,0.833244139020815,0.878542093646428,0.892371266899756,0.834680831578989,0.88224021042257,0.866681958446266,0.859386987782586,0.906672758702803,0.900530678174543,0.850456593181239,0.888773489804552,0.888217876720581,0.844387320645729,0.876317029401572,0.897426905953359,0.861599879486617,0.877377340452674,0.857298493514801,0.889129010930372,0.905154218563055,0.894951225959519,0.866917328180268,0.851031816670582,0.894427735345267,0.82982533447401,0.911283862637411,0.910714980112397,0.894472450019774,0.896572191535464
"CHOW_INS_11",0.831383372466675,0.856311080692433,0.874940354355974,0.867886836960954,0.88195603133535,0.880487214826835,0.886183850279298,0.881364183167638,0.872966791690883,0.866448798529026,0.895875332678461,0.85855278738267,0.835434614485027,0.877129839525649,0.876106058415682,0.876556989666732,0.882155911482347,0.86886811449079,0.875706246816484,0.873432301062455,0.882652941003061,0.887054047535993,1,0.905281139771584,0.799884141138762,0.849551984133832,0.869244794509818,0.868223553535974,0.866358593479297,0.856237185939983,0.878112502905655,0.846682215102089,0.851490627374582,0.872564667257858,0.886955224480399,0.86973247215696,0.85025050829423,0.851099789775144,0.881952874176173,0.86089291077781,0.863618729178339,0.875690667323132,0.823858928338091,0.821867910574332,0.863413622909411,0.84809756099311,0.839903877174751,0.89160133615829,0.85342790166314,0.874086782417151,0.880813007321106,0.870867561814599,0.854141009332327,0.872042847040216,0.845938872351616,0.844885840245326,0.883423618663544,0.863389563163257,0.879059149433377,0.87510405413871,0.85953975389441,0.892145837056805,0.87891042011227,0.873050459801723,0.875404167338498,0.86138502386457,0.874410956593882,0.85778156261202,0.894579684782836,0.890512183625341,0.894559820811948,0.894189432611438
"CHOW_INS_12",0.818499427412866,0.859902855575267,0.881192358999755,0.872759884868328,0.871073819084337,0.890235377933915,0.89198642744765,0.868573090494499,0.876645045159136,0.861670860867996,0.878275043906547,0.881004377814013,0.819976156170832,0.874162358675095,0.884087654025521,0.877569912080502,0.856397557478846,0.884618933031781,0.884705051575801,0.865142110157707,0.871925906086053,0.891362351598902,0.905281139771584,1,0.786610305923416,0.851159641937627,0.87270720550822,0.879874027656752,0.8632316323606,0.880264073359213,0.884395699119643,0.861906344455069,0.876489777732213,0.889810280402073,0.882257314745147,0.887210902434145,0.838935519815235,0.85778249540547,0.877335597062996,0.873136416751123,0.88044045048523,0.892560203780269,0.846450834542763,0.832059823567512,0.881895061381632,0.867937479367371,0.845120884133009,0.915486484208269,0.846673804138531,0.858164448885612,0.888003862563941,0.885817192201247,0.864923279589401,0.8832807422624,0.862099891508805,0.857237166477317,0.887144474702641,0.862953055668315,0.881990379668406,0.893551227842773,0.852987532310876,0.878668974149481,0.884427457773868,0.883334026988138,0.890404214108958,0.842433057760322,0.891337041572583,0.843958467637268,0.886998478091623,0.895512525893245,0.887705454917536,0.89672625299547
"HFD_BAS_1",0.858059907210153,0.820280886007647,0.812326026064412,0.824694891026751,0.82398144008078,0.807835774174456,0.806831929401608,0.81608140111023,0.806253247196605,0.803222549513067,0.838242826380765,0.769661805891921,0.853110019722869,0.827039772662337,0.805284441991332,0.809114758876913,0.822232567536655,0.822456214160752,0.805434990812892,0.809185752187041,0.813858637039646,0.80745512157323,0.799884141138762,0.786610305923416,1,0.851749231755552,0.817424264762463,0.818001498502035,0.830241960886835,0.81787395723902,0.807656951090552,0.803328890280924,0.805971980873653,0.828236356203181,0.823730262108832,0.804616657232593,0.854767934206437,0.83857204624084,0.812279058110382,0.806136422891829,0.808647744880333,0.809401976473041,0.803787803955943,0.807724354626411,0.807429330261783,0.811828669648448,0.824930588114704,0.794794752089598,0.855233623138908,0.840110657801233,0.823644182560542,0.809586758888734,0.805766755474953,0.799435427119097,0.802961613756064,0.808030570907685,0.812674538605744,0.798231832269593,0.814688494213634,0.785619586094783,0.868686537863193,0.84189332447521,0.79854772244986,0.779044969162946,0.795520982290754,0.828653171113807,0.826419946568382,0.779294472700271,0.813587862688668,0.786456808475619,0.80876292493027,0.801270757498119
"HFD_BAS_2",0.871956059913881,0.907694962412846,0.882864259193014,0.880544596182233,0.861984089246248,0.861878180878967,0.865244996910473,0.843500279161215,0.854487672632751,0.851839159340492,0.866030839541077,0.850740370769841,0.860941254213703,0.902009118554963,0.880175627508208,0.867705850859343,0.836751040461524,0.884688037403948,0.87281876361165,0.836699063334776,0.856217837370768,0.859639510344571,0.849551984133832,0.851159641937627,0.851749231755552,1,0.888330330416234,0.884371372539585,0.863637332386572,0.876178678776691,0.866069482288521,0.826138796385705,0.84427882159819,0.878284420765809,0.849503738491754,0.847408428643762,0.881421940133984,0.885198826749311,0.871364571227786,0.877687094855113,0.850893811484877,0.874661538097872,0.821625447955047,0.813504889121592,0.834690679593019,0.852577507313353,0.818371292026529,0.857690849607445,0.891693577206526,0.897985751635764,0.894953766750805,0.883064903323608,0.841787993359833,0.847732420164998,0.838204988426578,0.81904516732186,0.860839011260429,0.847437483517659,0.845001478738128,0.843016645381327,0.868691683603112,0.910049497154939,0.861355280856233,0.851923701725314,0.844940950983185,0.82504960739876,0.860084025199274,0.798583528921972,0.862462086614842,0.854849732440706,0.851648455050066,0.850732554930255
"HFD_BAS_3",0.844492848144645,0.897850024428671,0.908240988613093,0.901807913843367,0.8797354511352,0.88876987028009,0.908115136495123,0.85144606519993,0.874507459124276,0.87925816055858,0.86685451972099,0.885353387643369,0.845660655518252,0.899063791771324,0.914577731533152,0.90444193692316,0.848983797276383,0.892577434045294,0.890680084769572,0.843746810866464,0.868361127079952,0.898752228088629,0.869244794509818,0.87270720550822,0.817424264762463,0.888330330416234,1,0.911225596597023,0.883792908040352,0.899589991059004,0.906112947693159,0.844580009514452,0.852707063148254,0.904618366269354,0.866996866178945,0.883548055661156,0.854116379681299,0.871588825953616,0.903170213401992,0.898824884005763,0.868484747933368,0.90160947380701,0.831469134047795,0.807039008432854,0.860375618617245,0.871888926430345,0.814416968839621,0.87455785650147,0.878114526559186,0.878015145420747,0.931594796382458,0.91542798493247,0.851413651207413,0.884890246223086,0.860168343012031,0.832467318253997,0.86187699198151,0.871299906412506,0.858999254235721,0.878777255411904,0.860237113463423,0.897668443847732,0.896278230805323,0.889571961125478,0.866143568814942,0.838631014587826,0.885878976742854,0.814099527869314,0.886241483466478,0.887995416416173,0.876637718138089,0.87715663930797
"HFD_BAS_4",0.840230722582506,0.880748210066699,0.923739366578844,0.925277864518145,0.878447788223968,0.883108648962787,0.912109066602074,0.854985588027053,0.869756018858909,0.881602549513374,0.875837871048518,0.893332593900482,0.83391147124763,0.889511552989331,0.909026126108467,0.911494051447344,0.853158065370739,0.883878113337782,0.905647313355037,0.851037667151244,0.864704970655779,0.894142449167861,0.868223553535974,0.879874027656752,0.818001498502035,0.884371372539585,0.911225596597023,1,0.869394785663031,0.894979153988702,0.901095394762495,0.848305623783677,0.847142683740099,0.891827605818119,0.86142798948079,0.88174181365493,0.858610373757145,0.862212560833133,0.917313617166702,0.913897276374019,0.862896348998381,0.892887535173699,0.84832220665707,0.817785148498253,0.857914505799051,0.861503513311187,0.829069293820064,0.881192452925157,0.857089137075563,0.866999061578688,0.91415908728269,0.923010584820376,0.843809912731433,0.878892135272597,0.867696701237974,0.836194109401543,0.862528124837752,0.874926772193165,0.861083855825641,0.878954878728767,0.851069337332808,0.887645516421679,0.907632419225923,0.905198614138791,0.858539024133554,0.828025578554555,0.884260048042335,0.810878505083648,0.880210887454542,0.880819701399208,0.871338557494627,0.887207944487357
"HFD_BAS_5",0.864590138021461,0.871635035262211,0.872745813535272,0.865241417296354,0.91219682358506,0.883574791725933,0.878444113638283,0.888365801177233,0.882340612729625,0.87344851838962,0.897507714266977,0.855381972580121,0.853595651794567,0.878397348451468,0.86994374803728,0.854045303492058,0.849339415991966,0.870081507008654,0.862953301282341,0.889317566681416,0.880881590975509,0.887452986152331,0.866358593479297,0.8632316323606,0.830241960886835,0.863637332386572,0.883792908040352,0.869394785663031,1,0.883800658138894,0.870631979282346,0.86083630489341,0.84763626763812,0.893169940082231,0.879258025327239,0.849960899403591,0.864598878722907,0.863347914554461,0.869430115817323,0.858168702463098,0.893254060019891,0.87729990519614,0.818603623808173,0.837708683862202,0.865679069419503,0.852392988358491,0.848854197209509,0.865073077472187,0.886936085981585,0.879492005659426,0.883825432720787,0.86959347062265,0.892090373074349,0.872357792999031,0.841731641907824,0.859804178514033,0.876031831172222,0.864197504935193,0.856420617677,0.848308408161381,0.863299265800251,0.888455095105132,0.859024728851074,0.848005677186286,0.850514180999637,0.872190170092191,0.858606238525086,0.847402216880993,0.869158828237437,0.871373201289183,0.874739490257499,0.853100587452952
"HFD_BAS_6",0.839130014900485,0.879251555471217,0.884070478684748,0.886287873592868,0.869316946703039,0.87652299996741,0.901283664395399,0.848194312104616,0.881795141032247,0.870497177682295,0.87550221171117,0.873625811287811,0.829586933099559,0.882069597593206,0.898716880488121,0.887244266250141,0.834087659550329,0.887943938718784,0.881086663496213,0.85306420705803,0.875805228487843,0.897583488175243,0.856237185939983,0.880264073359213,0.81787395723902,0.876178678776691,0.899589991059004,0.894979153988702,0.883800658138894,1,0.899992595801079,0.858493595274612,0.877241201139956,0.92669739160209,0.868456072602148,0.873899728715159,0.86278701413772,0.881543655000609,0.889577076715842,0.893583138328886,0.890898570208503,0.915470109820039,0.852771463751103,0.836063026342503,0.883070556888391,0.886926552016508,0.834987736016812,0.864577543876709,0.868787223341416,0.871103753984893,0.914543697033617,0.913079555910629,0.86722314512178,0.88819090727054,0.864951357810898,0.84619979745376,0.875584811783168,0.878751086254428,0.872725279384298,0.887745584219929,0.850907357248745,0.891358287806643,0.875814525596787,0.880238220185025,0.872520546562624,0.836555889993983,0.885457142743039,0.834982681250937,0.87864622876507,0.88169601645888,0.869969601329953,0.870846268295202
"HFD_BAS_7",0.826332833851441,0.88549899233421,0.896688669056675,0.8937786519844,0.882337155514248,0.890789415628554,0.922995797263128,0.873134138521915,0.895099145766405,0.899661306255232,0.879822203474671,0.890110677375112,0.82912824340999,0.8857504786434,0.904307420344756,0.904666046225282,0.852227111395374,0.872394637251848,0.891537744139925,0.859879373240624,0.896980394314015,0.9093368755604,0.878112502905655,0.884395699119643,0.807656951090552,0.866069482288521,0.906112947693159,0.901095394762495,0.870631979282346,0.899992595801079,1,0.857736307005508,0.868047504081641,0.918441818791646,0.882337783792133,0.88532090768288,0.844687861301935,0.848458932603859,0.910122386325307,0.895719123276964,0.87045559248617,0.913284953423607,0.851371557246427,0.824122398175479,0.877704399214679,0.867126208243526,0.821373920150572,0.896420587471323,0.873778216695108,0.868874005026846,0.913521759352228,0.90544748473814,0.848416666358827,0.906350782230724,0.883419576655848,0.844663033665961,0.866214924300913,0.893740607070923,0.864979625920029,0.882240842296821,0.858275933313711,0.886228414983018,0.893550206644777,0.896427726443402,0.878271677023745,0.837422379649384,0.897422657799094,0.820550102146624,0.898950601194875,0.901042848898713,0.891651262937995,0.906857488511127
"HFD_BAS_8",0.804287979185023,0.829195710274782,0.835778708882885,0.824147117731931,0.857093942141638,0.855027265042926,0.86621679173631,0.862157741244454,0.860089372416686,0.853837713164544,0.854991368763318,0.829560506711103,0.811306918350595,0.841913510855612,0.837159928343644,0.839894133038342,0.855019515099577,0.861383255627923,0.823488899471825,0.852168057387883,0.836405803887348,0.849270486609818,0.846682215102089,0.861906344455069,0.803328890280924,0.826138796385705,0.844580009514452,0.848305623783677,0.86083630489341,0.858493595274612,0.857736307005508,1,0.906549008735934,0.881512781432405,0.869960700000709,0.86949708588121,0.850525469875545,0.864370274311615,0.827436224364523,0.830314104637792,0.890193214297787,0.870543546550504,0.88502983944395,0.897572070779499,0.904140506979253,0.885064766231699,0.891903851275908,0.860992663459217,0.842857887829547,0.835417576816434,0.86607345445226,0.848618819082937,0.884907506749618,0.886789067828786,0.883650930022622,0.915534174129161,0.892900627394063,0.862511584672836,0.887963863508498,0.886549877309395,0.851821685152762,0.839081793112101,0.844611590847453,0.834710829738716,0.905742388683812,0.855120448753739,0.896589504308479,0.868639019893406,0.865028512422245,0.871680637963007,0.848002171873665,0.840055083379548
"HFD_BAS_9",0.805975746079619,0.841179039610758,0.845564608096203,0.835992828579262,0.839961278537631,0.854192894068308,0.877447109861539,0.862108108235229,0.864419057094675,0.863075512276555,0.843595599688605,0.840039554885843,0.792376973787121,0.849725086141666,0.846103146854955,0.848322753051911,0.852483867723829,0.855431322406353,0.838496774778809,0.846049032984501,0.862319783058738,0.867197683980303,0.851490627374582,0.876489777732213,0.805971980873653,0.84427882159819,0.852707063148254,0.847142683740099,0.84763626763812,0.877241201139956,0.868047504081641,0.906549008735934,1,0.894720568798243,0.86976172882108,0.879223359254654,0.853606758530153,0.868142819896223,0.839318081972613,0.837071984686955,0.870363415933382,0.876839450005581,0.909324735781123,0.905081286058648,0.916093092899881,0.908671722247814,0.881193422583384,0.864463984870531,0.833898342093205,0.837912642053251,0.877639652588761,0.859371155857595,0.863967410937729,0.879326822712619,0.892083019339135,0.893546112543737,0.888348203938359,0.883030323640103,0.869722418030326,0.88041329626148,0.836437968693913,0.847786905091925,0.854631578677829,0.850760518305438,0.90611812058577,0.840628984361367,0.896010043794094,0.858996563729019,0.894058818206332,0.87771490626369,0.858264789470177,0.860034394666303
"HFD_BAS_10",0.849400880376363,0.900544088062404,0.888225578256322,0.886582144843328,0.889782049146774,0.88325016194342,0.913328966550997,0.876422411426722,0.905065529219365,0.89839706469571,0.882672469146666,0.885896296836111,0.839862513293504,0.895929211119178,0.903643441089924,0.886215523395335,0.844324530494527,0.891640157205447,0.887514073081251,0.868092164020693,0.894124514417469,0.91101015608214,0.872564667257858,0.889810280402073,0.828236356203181,0.878284420765809,0.904618366269354,0.891827605818119,0.893169940082231,0.92669739160209,0.918441818791646,0.881512781432405,0.894720568798243,1,0.885234395202989,0.889384557618086,0.86830256747612,0.88636388176465,0.894214605191655,0.888058006384965,0.899570911663045,0.918582682847359,0.872082451097097,0.856299302317791,0.90141992857011,0.90850970321762,0.868785263427686,0.883515034849499,0.891312746269586,0.88567275313932,0.918417079705603,0.921627451269416,0.885801467003081,0.902212766719314,0.895265575211634,0.883762262263994,0.889002400519669,0.897665400927199,0.884320985483911,0.887526328016285,0.866901056713712,0.899595039791979,0.877378447077068,0.885669283929797,0.889900201851814,0.85689781569296,0.901149133731455,0.844191951433124,0.907920276229398,0.89845450436547,0.887049083254172,0.889873609197445
"HFD_BAS_11",0.851919440034971,0.861136911362447,0.866147650393029,0.862998877595057,0.881999785105315,0.875347491027732,0.877493512727811,0.888838732744763,0.885699993107546,0.869659213017022,0.905234590988911,0.859761033516821,0.841775278065166,0.86915899610579,0.865721811706907,0.865046642852165,0.872570094679358,0.862904302032412,0.857579474340286,0.878125952389187,0.876521864411378,0.881419450879502,0.886955224480399,0.882257314745147,0.823730262108832,0.849503738491754,0.866996866178945,0.86142798948079,0.879258025327239,0.868456072602148,0.882337783792133,0.869960700000709,0.86976172882108,0.885234395202989,1,0.881674955894809,0.854625377622556,0.854288756984328,0.869429613738808,0.852121185965443,0.871365540688858,0.87754589359442,0.840202900771473,0.84991734777294,0.876079329343398,0.861920276062541,0.866737650383144,0.882101485844109,0.861986488072565,0.873912588171411,0.881316814736853,0.867044269244832,0.865459882546819,0.895157109460738,0.863224000816264,0.873669800941447,0.895103473644329,0.877921366876703,0.901041821036366,0.874787304520766,0.872846224476263,0.874256091393741,0.863878480071133,0.851850540449905,0.883389944228745,0.871245172441467,0.868782469234669,0.860660972887855,0.889735394842105,0.873354037025109,0.884771070678729,0.873454079899906
